,Project Number,Zip Code
12958,2014-648186-Sola,11552
12959,2014-666212-Sola,11779
12960,2011-159331-SLPR,11554
12961,2011-150641-SLPR,11778
12962,2013-538369-Sola,11576
12963,2013-546739-Sola,11787
12964,2014-648355-Sola,11746
12965,2014-664630-Sola,11949
12966,2014-655710-Sola,11703
12967,2013-529375-Sola,11772
12968,2013-619524-Sola,11793
12969,2011-159886-SLPR,11937
12970,2011-423533-Sola,11561
12971,2011-159516-SLPR,11787
12972,4061-035,12580
12973,2010-148280-SLPR,11733
12974,2012-458740-Sola,11949
12975,2011-159700-SLPR,11901
12976,2014-644946-Sola,11757
12977,2011-160496-SLPR,11742
12978,2013-546169-Sola,11554
12979,2011-160287-SLPR,11721
12980,2011-159495-SLPR,11947
12981,2011-158819-SLPR,11792
12982,2013-520608-Sola,11565
12983,2010-146052-SLPR,11720
12984,4006-41560,13905
12985,2014-649317-Sola,11950
12986,4033-47434,14850
12987,2012-469588-Sola,11946
12988,2013-535560-Sola,11740
12989,2014-658803-Sola,11798
12990,2014-653545-Sola,11772
12991,2013-542600-Sola,11010
12992,2013-537312-Sola,11703
12993,2013-537643-Sola,11577
12994,2014-663414-Sola,11776
12995,2011-157198-SLPR,11731
12996,2013-528784-Sola,11940
12997,2011-157828-SLPR,11777
12998,2010-145730-SLPR,11787
12999,4095-25892,11222
13000,2013-536060-Sola,11932
13001,2011-160724-SLPR,11542
13002,2011-159745-SLPR,11030
13003,2014-647979-Sola,11747
13004,2011-158965-SLPR,11717
13005,2011-159022-SLPR,11792
13006,4005-024,12866
13007,2013-615518-Sola,11757
13008,2010-146307-SLPR,11727
13009,2010-145181-SLPR,11572
13010,2011-160466-SLPR,11803
13011,2011-160561-SLPR,11942
13012,2013-624593-Sola,11725
13013,2014-656930-Sola,11767
13014,2014-646605-Sola,11706
13015,2011-160783-SLPR,11709
13016,2014-646778-Sola,11776
13017,2013-534525-Sola,11704
13018,2011-159721-SLPR,11967
13019,2013-538145-Sola,11766
13020,2013-530217-Sola,11793
13021,2010-145771-SLPR,11580
13022,2010-145774-SLPR,11762
13023,2010-144125-SLPR,11720
13024,2014-640421-Sola,11704
13025,2014-662749-Sola,11769
13026,2010-146019-SLPR,11738
13027,2011-161007-SLPR,11572
13028,2011-160395-SLPR,11751
13029,2011-158284-SLPR,11935
13030,4054-19806,13904
13031,2010-145343-SLPR,11703
13032,2011-156416-SLPR,11791
13033,2011-156280-SLPR,11705
13034,2011-191180-SLPR,11952
13035,2011-382585-SLPR,11963
13036,2011-158001-SLPR,11772
13037,2010-145356-SLPR,11557
13038,2011-160593-SLPR,11741
13039,2014-661284-Sola,11801
13040,2013-540086-Sola,11552
13041,2014-654974-Sola,11757
13042,4101-83282,11201
13043,2014-664321-Sola,11703
13044,4011-23839,12926
13045,2014-646474-Sola,11572
13046,2011-448220-Sola,11791
13047,2013-555480-Sola,11967
13048,4030-20049,12443
13049,4056-020,10928
13050,2011-157104-SLPR,11940
13051,2011-157035-SLPR,11714
13052,2014-646002-Sola,11767
13053,2012-500222-Sola,11554
13054,2014-658932-Sola,11779
13055,2014-664731-Sola,11704
13056,2011-432908-Sola,11561
13057,2014-658887-Sola,11767
13058,2014-655456-Sola,11776
13059,2013-536513-Sola,11577
13060,2010-146405-SLPR,11957
13061,2011-161078-SLPR,11560
13062,2013-542526-Sola,11542
13063,2011-157772-SLPR,11796
13064,2011-157289-SLPR,11716
13065,2014-665373-Sola,11940
13066,2011-378704-SLPR,11704
13067,2012-456364-Sola,11783
13068,2014-648962-Sola,11040
13069,2011-157556-SLPR,11757
13070,2011-429728-Sola,11710
13071,2013-534387-Sola,11758
13072,2014-645495-Sola,11756
13073,2013-539099-Sola,11746
13074,2011-414501-Sola,11791
13075,2012-518053-Sola,11975
13076,2011-158461-SLPR,11901
13077,2014-663056-Sola,11706
13078,2011-159989-SLPR,11561
13079,2014-661107-Sola,11040
13080,2012-469600-Sola,11725
13081,2011-390966-SLPR,11801
13082,2011-158259-SLPR,11801
13083,2011-160956-SLPR,11530
13084,2014-653819-Sola,11798
13085,4033-43126,14850
13086,4108-20706,12589
13087,2012-490498-Sola,11971
13088,2013-606911-Sola,11769
13089,2011-160968-SLPR,11937
13090,2014-658882-Sola,11746
13091,2013-542159-Sola,11003
13092,2014-663161-Sola,11040
13093,2014-648066-Sola,11713
13094,2011-159660-SLPR,11733
13095,2014-660654-Sola,11784
13096,2014-654964-Sola,11757
13097,2013-539971-Sola,11778
13098,2014-663908-Sola,11725
13099,2011-159986-SLPR,11764
13100,4001-31704,12430
13101,2012-486182-Sola,11050
13102,4006-028,13850
13103,2011-160832-SLPR,11040
13104,2014-638480-Sola,11746
13105,2010-147681-SLPR,11715
13106,2010-145887-SLPR,11967
13107,2011-448208-Sola,11793
13108,2014-663531-Sola,11706
13109,2011-346668-SLPR,11951
13110,2010-146549-SLPR,11763
13111,2010-145051-SLPR,11772
13112,2011-156286-SLPR,11530
13113,2013-538481-Sola,11714
13114,2013-528382-Sola,11779
13115,2011-159532-SLPR,11702
13116,2014-649218-Sola,11747
13117,2011-160265-SLPR,11714
13118,2014-664697-Sola,11705
13119,2013-528278-Sola,11727
13120,2014-663298-Sola,11798
13121,4033-22378,13041
13122,2013-542488-Sola,11944
13123,2014-646336-Sola,11758
13124,4006-73623,13850
13125,2013-636604-Sola,11767
13126,2011-160357-SLPR,11715
13127,4001-23549,13658
13128,2010-145563-SLPR,11778
13129,2011-161171-SLPR,11702
13130,2014-660720-Sola,11703
13131,2011-183739-SLPR,11733
13132,4008-003,10705
13133,2014-642137-Sola,11714
13134,2014-649597-Sola,11720
13135,2014-660739-Sola,11769
13136,2011-414395-Sola,11964
13137,2011-160535-SLPR,11950
13138,2013-539243-Sola,11746
13139,2013-530968-Sola,11777
13140,2013-542634-Sola,11776
13141,2014-661368-Sola,11010
13142,2011-431979-Sola,11710
13143,2011-158959-SLPR,11931
13144,4003-22917,12866
13145,4089-003,11426
13146,4061-114,12572
13147,4089-31591,11201
13148,2013-530270-Sola,11720
13149,2010-147285-SLPR,11767
13150,2011-160750-SLPR,11552
13151,2013-533474-Sola,11561
13152,2011-157066-SLPR,11756
13153,2014-645373-Sola,11968
13154,2013-625397-Sola,11783
13155,2011-157606-SLPR,11706
13156,2011-422309-Sola,11795
13157,2014-638473-Sola,11720
13158,2011-160638-SLPR,11976
13159,2014-662842-Sola,11746
13160,2012-475253-Sola,11756
13161,4054-19247,13045
13162,2013-625314-Sola,11754
13163,4040-005,10549
13164,2011-160553-SLPR,11795
13165,2013-540698-Sola,11932
13166,4042-24899,12501
13167,2011-158097-SLPR,11758
13168,2011-160165-SLPR,11746
13169,2014-660945-Sola,11738
13170,2011-158738-SLPR,11776
13171,2011-157735-SLPR,11948
13172,2013-528863-Sola,11040
13173,2013-631086-Sola,11798
13174,4005-039,12865
13175,2012-456436-Sola,11542
13176,2012-457074-SLPR,11933
13177,2014-661095-Sola,11757
13178,2011-160325-SLPR,11771
13179,2014-661021-Sola,11746
13180,2011-157430-SLPR,11968
13181,2014-664565-Sola,11717
13182,4054-20231,13901
13183,2013-530719-Sola,11561
13184,2011-158904-SLPR,11576
13185,2011-156811-SLPR,11777
13186,2011-156388-SLPR,11559
13187,4054-004,13850
13188,2010-147437-SLPR,11020
13189,2011-159896-SLPR,11968
13190,2014-646205-Sola,11746
13191,2011-157163-SLPR,11542
13192,2013-529342-Sola,11946
13193,2012-459460-Sola,11716
13194,2012-470717-Sola,11782
13195,2011-156243-SLPR,11714
13196,2011-158555-SLPR,11772
13197,2013-540000-Sola,11788
13198,2013-538570-Sola,11782
13199,2014-665398-Sola,11803
13200,2014-645849-Sola,11932
13201,2014-638528-Sola,11735
13202,4011-60056-GJ,12919
13203,2014-658820-Sola,11706
13204,2013-542512-Sola,11691
13205,2014-661428-Sola,11757
13206,2014-666195-Sola,11777
13207,2013-536213-Sola,11795
13208,2014-666072-Sola,11767
13209,2014-649559-Sola,11788
13210,2014-664566-Sola,11730
13211,2011-156662-SLPR,11731
13212,4003-028,12828
13213,2012-456799-Sola,11784
13214,2011-150062-SLPR,11795
13215,2013-530932-Sola,11757
13216,4101-95855,11231
13217,2011-158498-SLPR,11960
13218,2013-535255-Sola,11803
13219,2014-638569-Sola,11720
13220,2012-518039-Sola,11769
13221,4006-009,14882
13222,2014-658974-Sola,11795
13223,2012-448608-SLPR,11960
13224,4061-060,12440
13225,2014-663448-Sola,11757
13226,2014-655477-Sola,11040
13227,4033-47907,14850
13228,2012-505117-Sola,11714
13229,2011-156634-SLPR,11565
13230,2013-531203-Sola,11558
13231,2014-645278-Sola,11787
13232,2014-658901-Sola,11702
13233,2011-159251-SLPR,11801
13234,2011-156991-SLPR,11709
13235,2011-157624-SLPR,11956
13236,4033-47756,14886
13237,2013-539515-Sola,11793
13238,2010-147073-SLPR,11961
13239,2011-156857-SLPR,11758
13240,2011-159191-SLPR,11729
13241,2011-158127-SLPR,11554
13242,2014-655928-Sola,11720
13243,2013-520532-Sola,11706
13244,2011-158540-SLPR,11950
13245,2012-463940-Sola,11566
13246,2013-532030-Sola,11720
13247,4089-20492,11215
13248,2014-660418-Sola,11735
13249,2013-538460-Sola,11554
13250,2014-636958-Sola,11705
13251,2011-159715-SLPR,11950
13252,2013-535288-Sola,11780
13253,2012-475603-Sola,11561
13254,4061-23072,12546
13255,2014-664392-Sola,11703
13256,2011-158918-SLPR,11931
13257,2011-159560-SLPR,11751
13258,2011-159839-SLPR,11576
13259,4003-22696,12023
13260,2014-648324-Sola,11784
13261,2013-535932-Sola,11941
13262,2011-441496-Sola,11557
13263,2011-157869-SLPR,11803
13264,2014-666148-Sola,11754
13265,2011-423519-Sola,11746
13266,2011-390648-SLPR,11746
13267,2011-159349-SLPR,11758
13268,4006-42847,13903
13269,2012-456062-SLPR,11791
13270,2014-664782-Sola,11787
13271,2011-156311-SLPR,11738
13272,2014-661551-Sola,11703
13273,2011-161191-SLPR,11733
13274,2013-538341-Sola,11756
13275,2011-160570-SLPR,11763
13276,2014-645514-Sola,11779
13277,2011-160222-SLPR,11561
13278,2013-539479-Sola,11702
13279,2014-640157-Sola,11729
13280,2013-538325-Sola,11756
13281,2011-158321-SLPR,11931
13282,4003-059,12009
13283,2011-156496-SLPR,11959
13284,2014-662874-Sola,11779
13285,2013-530484-Sola,11957
13286,2010-148869-SLPR,11704
13287,4018-001,13073
13288,2011-159016-SLPR,11552
13289,2011-157250-SLPR,11780
13290,2014-666001-Sola,11762
13291,4006-46505,14882
13292,2011-160074-SLPR,11769
13293,2011-438345-Sola,11763
13294,4054-23054,14845
13295,2014-662871-Sola,11572
13296,2012-465514-Sola,11710
13297,2013-537892-Sola,11703
13298,2013-520578-Sola,11730
13299,2013-555454-Sola,11762
13300,2014-655101-Sola,11701
13301,2014-660746-Sola,11795
13302,4061-013,12477
13303,4030-24588,12561
13304,2014-663712-Sola,11961
13305,2011-160812-SLPR,11746
13306,2014-664108-Sola,11749
13307,2011-158798-SLPR,11741
13308,4011-26869,12985
13309,2014-645867-Sola,11795
13310,2014-655780-Sola,11757
13311,2011-159837-SLPR,11937
13312,2011-399932-SLPR,11934
13313,2013-529776-Sola,11948
13314,2010-147742-SLPR,11758
13315,2013-520570-Sola,11934
13316,2011-156672-SLPR,11782
13317,2014-645697-Sola,11040
13318,2011-158062-SLPR,11766
13319,2011-150384-SLPR,11764
13320,2014-658894-Sola,11757
13321,2014-658637-Sola,11798
13322,2012-487832-Sola,11803
13323,2013-532253-Sola,11558
13324,2014-646019-Sola,11798
13325,2014-638552-Sola,11702
13326,2014-660995-Sola,11703
13327,2011-150416-SLPR,11782
13328,2011-158467-SLPR,11963
13329,2014-664750-Sola,11754
13330,2014-661460-Sola,11778
13331,2014-638411-Sola,11932
13332,2014-652560-Sola,11738
13333,2011-158855-SLPR,11501
13334,2011-156803-SLPR,11706
13335,4033-48007,13053
13336,2014-663710-Sola,11757
13337,2013-535339-Sola,11741
13338,2013-532587-Sola,11793
13339,2013-624555-Sola,11755
13340,2014-666108-Sola,11717
13341,2011-159365-SLPR,11972
13342,2014-645260-Sola,11703
13343,2013-585632-Sola,11558
13344,4022-008,10573
13345,2011-159925-SLPR,11772
13346,2014-640226-Sola,11754
13347,2011-433442-Sola,11772
13348,2013-635340-Sola,11772
13349,2014-640152-Sola,11507
13350,2011-160315-SLPR,11978
13351,2014-662919-Sola,11756
13352,2014-649580-Sola,11779
13353,2011-437553-Sola,11764
13354,2011-156489-SLPR,11560
13355,2014-663076-Sola,11763
13356,2014-643501-Sola,11752
13357,2014-649060-Sola,11741
13358,2011-160118-SLPR,11954
13359,2011-447921-Sola,11772
13360,2012-505465-Sola,11771
13361,2011-158036-SLPR,11930
13362,2012-448320-SLPR,11976
13363,2011-157079-SLPR,11952
13364,2011-158089-SLPR,11949
13365,2011-157487-SLPR,11976
13366,4001-007,13646
13367,2012-518535-Sola,11952
13368,2014-646269-Sola,11798
13369,2011-431995-Sola,11768
13370,2010-145148-SLPR,11801
13371,2011-160266-SLPR,11790
13372,2014-666028-Sola,11776
13373,4030-080,12550
13374,2014-640008-Sola,11754
13375,2012-456798-Sola,11720
13376,2014-659020-Sola,11746
13377,2014-663269-Sola,11777
13378,2011-158834-SLPR,11733
13379,2014-660681-Sola,11784
13380,2013-528791-Sola,11722
13381,2014-664315-Sola,11713
13382,2011-159001-SLPR,11755
13383,2014-658687-Sola,11726
13384,2013-536908-Sola,11725
13385,2011-156275-SLPR,11706
13386,2013-537058-Sola,11729
13387,2014-654871-Sola,11518
13388,2014-648244-Sola,11757
13389,2012-448323-SLPR,11963
13390,2010-145909-SLPR,11971
13391,2014-665425-Sola,11754
13392,2013-536384-Sola,11751
13393,2011-161035-SLPR,11932
13394,2014-655614-Sola,11003
13395,2014-659154-Sola,11704
13396,2011-156375-SLPR,11954
13397,2013-537940-Sola,11934
13398,2011-157664-SLPR,11961
13399,2014-664036-Sola,11552
13400,2012-505457-Sola,11731
13401,2013-528296-Sola,11580
13402,2011-158713-SLPR,11554
13403,4061-22847,12514
13404,4033-46146,14886
13405,2013-533596-Sola,11768
13406,2011-156432-SLPR,11940
13407,2013-539220-Sola,11727
13408,2014-646747-Sola,11798
13409,2010-147223-SLPR,11509
13410,2011-156704-SLPR,11779
13411,2014-636887-Sola,11746
13412,2011-157930-SLPR,11720
13413,2014-640296-Sola,11784
13414,2010-147068-SLPR,11968
13415,2013-530310-Sola,11563
13416,2012-519439-Sola,11590
13417,4022-34037,10605
13418,2010-148661-SLPR,11959
13419,2011-158481-SLPR,11554
13420,2011-156323-SLPR,11710
13421,2014-654125-Sola,11704
13422,2011-447638-Sola,11793
13423,2013-538308-Sola,11787
13424,4061-025,12528
13425,2014-663254-Sola,11572
13426,2013-583879-Sola,11764
13427,2013-531948-Sola,11792
13428,2014-665910-Sola,11598
13429,2014-639837-Sola,11766
13430,2014-643411-Sola,11720
13431,2013-584616-Sola,11950
13432,2011-150545-SLPR,11959
13433,2014-658987-Sola,11776
13434,2011-413783-SLPR,11954
13435,2011-159619-SLPR,11963
13436,2011-150685-SLPR,11764
13437,2014-665940-Sola,11755
13438,2011-156909-SLPR,11717
13439,2011-158656-SLPR,11705
13440,2013-531235-Sola,11772
13441,2014-655558-Sola,11743
13442,2011-158348-SLPR,11963
13443,2013-534599-Sola,11580
13444,2014-663625-Sola,11782
13445,2014-655252-Sola,11710
13446,2011-156557-SLPR,11704
13447,2012-478869-Sola,11801
13448,2012-500749-Sola,11756
13449,2012-457582-Sola,11702
13450,2011-158168-SLPR,11952
13451,2011-390627-SLPR,11783
13452,2014-639931-Sola,11590
13453,2013-541770-Sola,11040
13454,2014-665953-Sola,11782
13455,2011-158213-SLPR,11949
13456,4033-40647,14850
13457,2013-536428-Sola,11949
13458,2012-490860-Sola,11704
13459,2011-159762-SLPR,11572
13460,2014-645648-Sola,11763
13461,2014-639942-Sola,11798
13462,2011-159032-SLPR,11937
13463,2011-157090-SLPR,11730
13464,2011-158939-SLPR,11787
13465,2014-663094-Sola,11766
13466,2010-147391-SLPR,11930
13467,2014-665932-Sola,11772
13468,2011-438013-Sola,11733
13469,2011-159475-SLPR,11758
13470,2011-160696-SLPR,11530
13471,2014-637072-Sola,11754
13472,2011-157792-SLPR,11932
13473,2014-660703-Sola,11948
13474,4001-34306,13730
13475,2013-538591-Sola,11717
13476,4006-62818,13901
13477,2011-157987-SLPR,11940
13478,2014-645616-Sola,11703
13479,2014-645814-Sola,11746
13480,2010-146363-SLPR,11733
13481,2011-156742-SLPR,11705
13482,2012-474566-Sola,11554
13483,2014-650087-Sola,11763
13484,2011-160488-SLPR,11697
13485,4061-077,12569
13486,2013-539119-Sola,11720
13487,2011-159343-SLPR,11976
13488,4116-003,14011
13489,2014-649370-Sola,11772
13490,2011-157789-SLPR,11944
13491,2013-538201-Sola,11779
13492,2011-156942-SLPR,11510
13493,2014-658853-Sola,11720
13494,2011-159256-SLPR,11763
13495,2013-535709-Sola,11783
13496,2012-518550-Sola,11050
13497,2014-666009-Sola,11731
13498,2011-158571-SLPR,11779
13499,2013-531042-Sola,11709
13500,4086-010,12148
13501,2012-488773-Sola,11937
13502,2013-539728-Sola,11790
13503,2011-159969-SLPR,11787
13504,2011-156952-SLPR,11941
13505,2014-655034-Sola,11757
13506,2013-633578-Sola,11727
13507,2013-538434-Sola,11706
13508,2010-148449-SLPR,11580
13509,2011-160148-SLPR,11710
13510,4056-031,10523
13511,2014-664171-Sola,11725
13512,2013-535644-Sola,11730
13513,2014-651001-Sola,11701
13514,2014-663454-Sola,11701
13515,4006-001,13118
13516,2014-659065-Sola,11790
13517,4001-47470,13760
13518,2013-540842-Sola,11746
13519,2014-663112-Sola,11716
13520,2013-625343-Sola,11746
13521,2011-156782-SLPR,11963
13522,2010-147237-SLPR,11778
13523,2011-432891-Sola,11561
13524,2012-465834-Sola,11518
13525,2011-159380-SLPR,11970
13526,2012-499851-Sola,11572
13527,4006-22274,13732
13528,2014-658785-Sola,11798
13529,2014-665747-Sola,11798
13530,2011-159025-SLPR,11932
13531,2011-160883-SLPR,11793
13532,2014-644843-Sola,11725
13533,2013-536625-Sola,11791
13534,2011-157379-SLPR,11717
13535,2013-531580-Sola,11793
13536,2012-518572-Sola,11787
13537,2013-534626-Sola,11784
13538,2011-156347-SLPR,11791
13539,2014-646468-Sola,11767
13540,2011-382712-SLPR,11786
13541,2014-661346-Sola,11729
13542,2011-159089-SLPR,11554
13543,4054-19770,13754
13544,2011-158774-SLPR,11937
13545,2014-666230-Sola,11702
13546,2011-159173-SLPR,11743
13547,2012-474937-Sola,11751
13548,2014-645330-Sola,11754
13549,2011-161116-SLPR,11758
13550,2011-160001-SLPR,11733
13551,2014-664423-Sola,11706
13552,2011-157128-SLPR,11718
13553,2011-160040-SLPR,11978
13554,2011-159822-SLPR,11964
13555,4006-28567,13790
13556,2011-158636-SLPR,11757
13557,2013-536255-Sola,11758
13558,2011-157394-SLPR,11780
13559,2011-414486-Sola,11561
13560,2011-432748-SLPR,11937
13561,2014-662955-Sola,11738
13562,2013-538289-Sola,11933
13563,2013-632934-Sola,11757
13564,2013-524143-Sola,11050
13565,2011-159760-SLPR,11040
13566,2014-655867-Sola,11554
13567,2013-555428-Sola,11717
13568,4033-40694,13068
13569,2014-662284-Sola,11729
13570,2010-148506-SLPR,11932
13571,2014-663498-Sola,11953
13572,2011-157122-SLPR,11780
13573,2014-662851-Sola,11954
13574,2012-464917-Sola,11932
13575,4033-58771,14886
13576,2011-157453-SLPR,11963
13577,2011-158378-SLPR,11937
13578,4089-35673,11201
13579,2011-160685-SLPR,11001
13580,2011-160350-SLPR,11730
13581,2014-655637-Sola,11720
13582,2013-533051-Sola,11790
13583,2011-156617-SLPR,11733
13584,2014-648379-Sola,11949
13585,2014-660647-Sola,11726
13586,2013-538544-Sola,11572
13587,2014-640581-Sola,11758
13588,2012-463905-Sola,11740
13589,2010-147728-SLPR,11976
13590,2012-502583-Sola,11950
13591,2013-530641-Sola,11725
13592,2011-158615-SLPR,11934
13593,4054-20154,13073
13594,2014-663792-Sola,11803
13595,4022-20211,10580
13596,2014-660873-Sola,11581
13597,4108-001,12477
13598,2013-520500-Sola,11787
13599,2011-160230-SLPR,11948
13600,2011-425724-Sola,11023
13601,2013-520541-Sola,11704
13602,2011-390935-SLPR,11768
13603,2013-608179-Sola,11050
13604,2014-641688-Sola,11715
13605,2011-157985-SLPR,11946
13606,2014-664440-Sola,11702
13607,2014-666203-Sola,11779
13608,2010-149012-SLPR,11719
13609,2013-538694-Sola,11795
13610,2012-479423-Sola,11714
13611,2011-157415-SLPR,11952
13612,2012-500806-Sola,11793
13613,2011-414507-Sola,11772
13614,2013-536156-Sola,11758
